ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55ba2f48-8686-4996-982c-9636529568fd,1,,,,3893827,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Vietnam Women's,16769,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 401880, 'name': 'Kim Thanh Trần Thị'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 14}, {'player': {'id': 401875, 'name': 'Thu Thương Lương Thị'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 401872, 'name': 'Thị Diễm My Lê'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 13}, {'player': {'id': 401874, 'name': 'Thu Trần Thị'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 401877, 'name': 'Thu Thảo Trần Thị'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 17}, {'player': {'id': 401883, 'name': 'Loan Hoàng Thị'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 5}, {'player': {'id': 401884, 'name': 'Thị Vân Dương'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 401876, 'name': 'Thị Hải Linh Trần'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 401878, 'name': 'Bích Thùy Nguyễn Thị'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 401885, 'name': 'Thị Thanh Nhã Nguyễn'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 401890, 'name': 'Hải Yến Phạm'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]}",Vietnam Women's,16769,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,638f52dd-cfe0-46c4-9d88-0ca882817f2e,2,,,,3893827,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Vietnam Women's,16769,,0,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 8}, {'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 63788, 'name': 'Victoria Pelova'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 17}, {'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 22}, {'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 46459, 'name': 'Katja Snoeijs'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Netherlands Women's,851,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd976356-52e0-453f-bbbe-f40609c832e9,3,,,,3893827,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Vietnam Women's,16769,['90daacba-b52d-45c7-a7d9-f8607d6f10d8'],0,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,90daacba-b52d-45c7-a7d9-f8607d6f10d8,4,,,,3893827,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Vietnam Women's,16769,['bd976356-52e0-453f-bbbe-f40609c832e9'],0,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2ace0594-3e0d-4617-b489-1d064ef6d5a6,1939,,,,3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,100,Netherlands Women's,851,['6c1bc49c-9e9c-465c-afd0-0314ed30f80a'],0,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c1bc49c-9e9c-465c-afd0-0314ed30f80a,1940,,,,3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,100,Netherlands Women's,851,['2ace0594-3e0d-4617-b489-1d064ef6d5a6'],0,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:00.000,Half Start,
,,,,,,,,,,,,,,1.999945,,,,,,,,,,,,,3103c7e7-fda8-4661-897d-ad6ac0081104,5,,,"[60.0, 40.0]",3893827,0,,,,-2.575412,,Right Foot,,,"[36.4, 25.0]",,Ground Pass,,27.963547,,,,Thu Trần Thị,401874.0,,,,,,Kick Off,1,From Kick Off,Hải Yến Phạm,401890.0,Center Forward,2,Vietnam Women's,16769,['c063845f-0678-45eb-a169-89da499f0b12'],0,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:00.847,Pass,
,,,,,,,,,,,,,,1.418297,,,,,,,,,,,,,a17bcecf-a0ab-4f21-9bc1-5b00c2ba8d92,8,,,"[39.0, 23.5]",3893827,0,,,,-1.2422432,,Right Foot,,,"[45.0, 5.9]",,Ground Pass,,18.594624,,,,Loan Hoàng Thị,401883.0,,,,,,,1,From Kick Off,Thu Trần Thị,401874.0,Left Center Back,2,Vietnam Women's,16769,['9a0a236a-70bf-4645-86b0-ca317085e934'],4,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:04.067,Pass,
,,,,,,,,,,,,,,1.079333,,,,,,,,,,,,,2f592b01-b039-4603-aa37-70559a3cf7b6,11,,,"[44.6, 8.1]",3893827,0,,,,0.2222553,,Right Foot,,,"[62.3, 12.1]",,Ground Pass,,18.146349,,,,Hải Yến Phạm,401890.0,,,,,,,1,From Kick Off,Loan Hoàng Thị,401883.0,Left Wing Back,2,Vietnam Women's,16769,['1e12bd4d-0e0d-4a3d-8246-9aea38ac2da6'],6,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:06.660,Pass,
,,,,,,,,,,,,,,0.97933,,,,,,,,,,,,,06337275-ef5a-4f65-816b-ebba7c34f71f,16,,,"[61.2, 8.7]",3893827,0,,,,-0.8023457,,Left Foot,,,"[67.0, 2.7]",,Ground Pass,,8.345058,,,,Thị Thanh Nhã Nguyễn,401885.0,,,,,,,1,From Kick Off,Hải Yến Phạm,401890.0,Center Forward,2,Vietnam Women's,16769,"['01bd5c90-1052-4788-845e-0bebd9c7a1db', 'a27df6f0-e7a6-43ed-bd91-52c485ebea82']",8,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:08.789,Pass,True
,,,,,,,,,,,,,,0.423361,,,,,,,,,,,,,ccdc9357-facd-40d2-90bf-433767ad2f16,20,,,"[65.3, 4.0]",3893827,0,,,,3.0221636,,Right Foot,,,"[57.8, 4.9]",,Ground Pass,,7.553807,,Incomplete,,Loan Hoàng Thị,401883.0,,,,,,,1,From Kick Off,Thị Thanh Nhã Nguyễn,401885.0,Left Wing,2,Vietnam Women's,16769,"['6900bccb-06f6-41c7-94d1-a8cea706f833', '6b6f5f71-b4eb-45d5-b996-58321c854cfe']",14,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:14.115,Pass,
,,,,,,,,,,,,,,0.874434,,,,,,,,,,,,,899a8f01-9cf9-4497-ad16-87e0d974b084,24,,,"[57.6, 10.4]",3893827,0,,,,-2.5189219,,Right Foot,,,"[53.7, 7.6]",,Ground Pass,,4.8010416,,Incomplete,,Loan Hoàng Thị,401883.0,,,,,,Recovery,1,From Kick Off,Thị Hải Linh Trần,401876.0,Left Defensive Midfield,2,Vietnam Women's,16769,"['34a875fd-f614-484f-b8df-b813ac107eca', 'a022f9ad-04a6-499e-add2-7cd7f31e9656', 'e54db836-4325-4ea2-a07a-c3ba6afe2a67']",15,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:15.810,Pass,True
,,,,,,,,,,,,,,1.279943,,,,,,,,,,,,,25660de6-1a84-4679-86d0-00c25d0185ee,30,,,"[68.3, 69.7]",3893827,0,,,,-1.2832205,,Left Foot,,,"[70.4, 62.6]",,Ground Pass,,7.4040527,,,,Danielle van de Donk,10658.0,,,,,,,1,From Kick Off,Victoria Pelova,63788.0,Right Wing Back,2,Vietnam Women's,16769,"['4f2213ac-c24c-4e35-a5f1-c88dec4c6063', '505226b6-97bf-42eb-b5d4-73c1f0eb43d0', 'e8892435-83f8-44b4-b58e-f034e363d1c8']",17,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:17.284,Pass,True
,,,,,,,,,,,,,,2.056319,,,,,,,,,,,,,9c4c311d-80f9-449e-bf30-44f4c0d2e31b,34,,,"[70.0, 62.6]",3893827,0,,,,-0.23832098,,Right Foot,,,"[87.7, 58.3]",,Ground Pass,,18.214828,,Incomplete,,Katja Snoeijs,46459.0,,,,,,,1,From Kick Off,Danielle van de Donk,10658.0,Left Center Midfield,2,Vietnam Women's,16769,"['4fe7d72d-8d60-4fc9-87c1-f3a7429fc82d', 'a5a443d2-18c9-4f15-9acc-a6c2733188b1', 'ac06a873-eb67-4c83-85ea-73c72d43d36a']",18,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:18.612,Pass,True
,,,,,,,,,,,,,,2.440109,,,,,,,,,,,,,a5a443d2-18c9-4f15-9acc-a6c2733188b1,36,,,"[32.4, 21.8]",3893827,0,,,,0.033967514,,Right Foot,,,"[73.6, 23.2]",,High Pass,,41.223778,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Thị Diễm My Lê,401872.0,Center Back,2,Vietnam Women's,16769,"['48b6fd86-f3eb-4fc2-9065-0b72a7c0981b', '9c4c311d-80f9-449e-bf30-44f4c0d2e31b']",20,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:20.668,Pass,
,,,,,,,,,,,,,,3.133572,,,,,,,,,,,,,48b6fd86-f3eb-4fc2-9065-0b72a7c0981b,37,,,"[46.5, 56.9]",3893827,0,,,,-0.613897,,Head,,,"[82.4, 31.6]",,High Pass,,43.919243,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Stephanie van der Gragt,10647.0,Center Back,2,Vietnam Women's,16769,"['858c3956-93cc-422e-ae86-cce606c8801b', 'a5a443d2-18c9-4f15-9acc-a6c2733188b1']",23,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:23.108,Pass,
,,,,,,,,,,,,,,2.158953,,,,,,,,,,,,,858c3956-93cc-422e-ae86-cce606c8801b,38,,,"[37.7, 48.5]",3893827,0,,,,-0.111214325,,Left Foot,,,"[57.4, 46.3]",,Low Pass,,19.822462,,,,Bích Thùy Nguyễn Thị,401878.0,,,,,,Recovery,1,From Kick Off,Thu Thảo Trần Thị,401877.0,Right Wing Back,2,Vietnam Women's,16769,"['48b6fd86-f3eb-4fc2-9065-0b72a7c0981b', 'fee00dd6-7563-4ed4-86eb-f1cfbfed7c9c']",26,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:26.242,Pass,
,,,,,,,,,,,,,,0.97933,,,,,,,,,,,,,a4bef0b9-6500-4329-a286-49067884523a,41,,,"[57.4, 46.3]",3893827,0,,,,-1.0988501,,Right Foot,,,"[62.3, 36.7]",,Ground Pass,,10.778219,,,,Hải Yến Phạm,401890.0,,,,,,,1,From Kick Off,Bích Thùy Nguyễn Thị,401878.0,Right Wing,2,Vietnam Women's,16769,['14469b25-7fdf-420d-a115-5276950f5496'],28,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:28.530,Pass,
,,,,,,,,,,,,,,1.53483,,,,,,,,,,,,,1606fd3b-8fbd-4cf0-9a53-2b7c43d0eb2c,44,,,"[63.4, 34.6]",3893827,0,,,,-0.93082875,,Right Foot,,,"[80.3, 11.9]",,Ground Pass,,28.300177,,,,Thị Thanh Nhã Nguyễn,401885.0,,,,,,,1,From Kick Off,Hải Yến Phạm,401890.0,Center Forward,2,Vietnam Women's,16769,['50584916-3764-4013-86ac-db89efddc074'],30,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:30.568,Pass,
,,,,,,,,,,,,,,0.03011,,,,,,,,,,,,,9b731a6a-3c0b-4a36-b631-73997196bbda,48,,,"[112.6, 5.9]",3893827,0,,,,1.194306,,Left Foot,,,"[114.3, 10.2]",,Low Pass,,4.6238513,,Incomplete,,,,,,,,,,1,From Kick Off,Thị Thanh Nhã Nguyễn,401885.0,Left Wing,2,Vietnam Women's,16769,['d00f887f-dedf-4772-a15e-8a074fda0ef4'],38,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:00:38.900,Pass,
,,,,,,,,,,,,,,0.583774,,,,,,,,,,,,,fba81558-b232-4b1f-803e-034cb67dca8a,50,,,"[120.0, 0.1]",3893827,1,,,,2.7000003,,Right Foot,,,"[114.5, 2.7]",,Ground Pass,,6.0835843,,,,Thị Vân Dương,401884.0,,,,,,Corner,1,From Corner,Bích Thùy Nguyễn Thị,401878.0,Right Wing,3,Vietnam Women's,16769,['a41cda25-e77d-4ca1-a4ca-ebec76265805'],23,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:01:23.519,Pass,
,,,,,,,,,,,,,,1.091299,,,,,,,,,,,,,e26b6b35-51e4-4eae-a77b-837009099d91,57,,,"[116.2, 13.4]",3893827,1,,,,1.6048257,,Right Foot,True,,"[115.4, 36.9]",,Ground Pass,,23.513613,,Incomplete,,Thị Hải Linh Trần,401876.0,,,,,,,1,From Corner,Thị Vân Dương,401884.0,Right Defensive Midfield,3,Vietnam Women's,16769,"['246e73d0-bbfe-4c7c-8b90-09cdfea268e2', '64d735d6-6455-4ad7-a56a-ecc376543766']",28,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:01:28.632,Pass,
,,,,,,,,,,,,,,1.610424,,,,,,,,,,,,,27fa76ef-96cd-4492-ab4f-baf00097932a,64,,,"[13.1, 56.9]",3893827,1,,,,0.19586885,,Head,,,"[25.7, 59.4]",,Low Pass,,12.845622,,,,Jackie Groenen,10654.0,,,,,,Recovery,1,From Corner,Jill Roord,10650.0,Right Center Midfield,3,Vietnam Women's,16769,['bf0fbf6c-0a31-4e86-8d96-a41c4e604d15'],33,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:33.993,Pass,
,,,,,,,,,,,,,,1.796456,,,,,,,,,,,,,7e5bfe7b-5bf7-4b56-b4ca-219c770f183f,67,,,"[25.7, 59.4]",3893827,1,,,,-0.29756173,,Right Foot,,,"[55.7, 50.2]",,High Pass,,31.378973,,Incomplete,,,,,,,,,,1,From Corner,Jackie Groenen,10654.0,Center Defensive Midfield,3,Vietnam Women's,16769,['ff9ad625-4c00-409b-98d5-9ae3f984aee6'],35,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:35.684,Pass,
,,,,,,,,,,,,,,2.644496,,,,,,,,,,,,,ff9ad625-4c00-409b-98d5-9ae3f984aee6,68,,,"[64.4, 29.9]",3893827,1,,,,-1.1866269,,Head,,,"[73.9, 6.4]",,Low Pass,,25.347584,,,,Loan Hoàng Thị,401883.0,,,,,,Recovery,1,From Corner,Thị Diễm My Lê,401872.0,Center Back,3,Vietnam Women's,16769,"['7e5bfe7b-5bf7-4b56-b4ca-219c770f183f', 'de27f1ec-6b48-40cc-a430-2d36341fe0a6']",37,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:01:37.480,Pass,
,,,,,,,,,,,,,,1.577418,,,,,,,,,,,,,aa41bba7-dcc4-4477-8e58-26fb2c6770ab,72,,,"[45.8, 80.0]",3893827,1,True,,,-2.5319328,,,,,"[33.2, 71.2]",,Low Pass,,15.368799,,,,Sherida Spitse,10645.0,,,,,,Throw-in,1,From Throw In,Victoria Pelova,63788.0,Right Wing Back,4,Netherlands Women's,851,['bfdb5e6d-75c3-43f1-b9ad-5269bea28f63'],45,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:45.465,Pass,
,,,,,,,,,,,,,,2.327662,,,,,,,,,,,,,62ac5806-97c9-4f45-94a6-c9cde79301fe,74,,,"[33.2, 71.2]",3893827,1,,,,-1.5843395,,Right Foot,,,"[32.6, 26.9]",,Ground Pass,,44.30406,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,True,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,4,Netherlands Women's,851,['327fff2d-5876-4a76-bf8f-aec41a92d54c'],48,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:48.875,Pass,
,,,,,,,,,,,,,,1.078641,,,,,,,,,,,,,813af3cf-5e50-4948-9e39-6c3a8f58a521,77,,,"[61.2, 23.3]",3893827,1,,,,1.4562557,,Left Foot,,,"[63.8, 45.9]",,Ground Pass,,22.749065,,,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,4,Netherlands Women's,851,['a7abcb66-16e4-4928-b832-0ef6ad15e305'],57,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:57.274,Pass,
,,,,,,,,,,,,,,1.495316,,,,,,,,,,,,,8ee40cf0-02fe-4bc7-aa56-4c08c3e11b1d,80,,,"[64.4, 46.2]",3893827,1,,,,-2.8270018,,Right Foot,,,"[51.8, 42.1]",,Ground Pass,,13.250283,,,,Stephanie van der Gragt,10647.0,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Center Defensive Midfield,4,Netherlands Women's,851,['27980b83-b795-4cfc-9e82-224f7caf76ac'],58,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:58.511,Pass,
,,,,,,,,,,,,,,1.604851,,,,,,,,,,,,,d5ebd3e1-634d-4cae-92ab-2a124e30d637,83,,,"[50.7, 42.9]",3893827,2,,,,1.0991275,,Right Foot,,,"[65.9, 72.7]",,Ground Pass,,33.452652,,,,Sherida Spitse,10645.0,,,,,,,1,From Throw In,Stephanie van der Gragt,10647.0,Center Back,4,Netherlands Women's,851,['3f663ab9-0541-4815-adb7-9bfb57d7c2fc'],1,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:01.133,Pass,
,,,,,,,,,,,,,,1.941477,,,,,,,,,,,,,39876ce2-4ef4-4879-ab7a-85c8e8b9522b,86,,,"[67.6, 72.5]",3893827,2,,,,-0.22656171,,Right Foot,,,"[98.4, 65.4]",,Ground Pass,,31.607752,,,,Katja Snoeijs,46459.0,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,4,Netherlands Women's,851,['b9d41e8c-b24c-4b72-a2fd-f6a9abc9c359'],4,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:04.287,Pass,
,,,,,,,,,,,,,,0.475764,,,,,,,,,,,,,e0952734-e5a5-4f34-a073-022803a106e4,89,,,"[100.4, 69.0]",3893827,2,,,,-2.4210386,,Right Foot,,,"[96.3, 65.4]",,Ground Pass,,5.456189,,,,Victoria Pelova,63788.0,,,,,,,1,From Throw In,Katja Snoeijs,46459.0,Right Center Forward,4,Netherlands Women's,851,['a6278a80-7902-41f4-80ee-291d71e7b7a8'],7,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:07.734,Pass,
,,,,,,,,,,,,,,1.17112,,,,,,,,,,,,,3b0bea3f-4a79-4e74-a875-88845b209a1a,93,,,"[93.5, 66.0]",3893827,2,,,,3.1091366,,Left Foot,,,"[78.1, 66.5]",,Ground Pass,,15.408114,,,,Sherida Spitse,10645.0,,,,,,,1,From Throw In,Victoria Pelova,63788.0,Right Wing Back,4,Netherlands Women's,851,"['3e15724c-69dc-405c-b74d-63e5cb5c570a', '5083c5ff-a27d-4828-aa9f-9556e0bb5b56']",9,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:09.493,Pass,True
,,,,,,,,,,,,,,2.888584,,,,,,,,,,,,,f964c9f3-3bd4-485e-acd6-503b1ee1641a,96,,,"[78.8, 65.4]",3893827,2,,,,0.5201246,,Left Foot,,,"[100.8, 78.0]",,Ground Pass,,25.352713,,Incomplete,,Victoria Pelova,63788.0,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,4,Netherlands Women's,851,"['ad0457f0-7ec4-45d1-b40f-fa3936a5bec4', 'f7522040-c637-4519-82f7-9c449d19a0e9']",12,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:12.469,Pass,
,,,,,,,,,,,,,,3.16181,,,,,,,,,,,,,dc6b11ed-6c20-45df-943a-8663a70e9cba,99,,,"[99.1, 80.0]",3893827,2,,,,-2.8116455,,,,,"[84.5, 75.0]",,High Pass,,15.432433,,,,Sherida Spitse,10645.0,,,,,,Throw-in,1,From Throw In,Victoria Pelova,63788.0,Right Wing Back,5,Netherlands Women's,851,['e7ff9761-9d25-45db-8fba-0d7dd639611a'],19,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:19.727,Pass,
,,,,,,,,,,,,,,2.233948,,,,,,,,,,,,,9336bdac-c8c0-4571-850a-c4f650224110,102,,,"[82.0, 72.7]",3893827,2,,,,-2.2177665,,Right Foot,,,"[68.1, 54.3]",,Ground Pass,,23.060139,,,,Stephanie van der Gragt,10647.0,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,5,Netherlands Women's,851,['ca5e88b0-0c28-4314-83a4-650ee91ae8df'],23,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:23.859,Pass,
,,,,,,,,,,,,,,1.217204,,,,,,,,,,,,,999e3de4-6c0a-4b0b-bcc0-b3a64c737f30,105,,,"[75.3, 50.4]",3893827,2,,,,-1.5707964,,Right Foot,,,"[75.3, 22.8]",,Ground Pass,,27.6,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Throw In,Stephanie van der Gragt,10647.0,Center Back,5,Netherlands Women's,851,['77b63b1b-962f-43de-a7de-fd1192a6c99a'],27,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:27.887,Pass,
,,,,,,,,,,,,,,1.130225,,,,,,,,,,,,,22038239-2ef6-40eb-85bc-01589a0af9cb,109,,,"[74.7, 19.6]",3893827,2,,,,0.043874264,,Left Foot,,,"[95.2, 20.5]",,Ground Pass,,20.519747,,,,Lieke Martens,10649.0,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,5,Netherlands Women's,851,"['06626d19-8331-469a-9309-ca8db1ea6504', 'f63f1369-f1af-4a11-a609-365b2238cb8a']",30,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:30.342,Pass,True
,,,,,,,,,,,,,,1.197052,,,,,,,,,,,,,4645d72a-92a8-42a0-9080-3fba84e98e54,113,,,"[90.1, 25.2]",3893827,2,,,,0.7744096,,Right Foot,,,"[99.3, 34.2]",,Ground Pass,,12.87012,,,,Jill Roord,10650.0,,,,,,,1,From Throw In,Lieke Martens,10649.0,Left Center Forward,5,Netherlands Women's,851,"['64193ac0-14d6-4036-93c0-4cb8f81cbc14', '6a720a75-72ed-4e3f-bb3a-7419881f0b6c']",35,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:35.338,Pass,True
,,,,,,,,,,,,,,0.705169,,,,,,,,,,,,,cd2f17ae-ca7d-4e34-baab-d9b78084a562,117,,,"[98.2, 34.3]",3893827,2,,,,-1.5707964,,Right Foot,,,"[98.2, 25.3]",,Ground Pass,,9.0,,,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Jill Roord,10650.0,Right Center Midfield,5,Netherlands Women's,851,"['6a480702-3d9b-4138-b8d7-2cdd1a5e5d12', 'd123e830-1517-4c1d-8f84-2c99c91830a3']",36,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:36.658,Pass,True
,,,,,,,,,,,,,,0.053304,,,,,,,,,,,,,8c6ee0f4-863b-4b72-90ea-c9d92b1fb6f7,124,,,"[18.0, 68.4]",3893827,2,,,,-0.30667633,,Right Foot,,,"[24.0, 66.5]",,Ground Pass,,6.293648,,Incomplete,,,,,,,,,,1,Regular Play,Thu Thảo Trần Thị,401877.0,Right Wing Back,6,Vietnam Women's,16769,['8a997e63-19e2-44b1-ac0f-3f8bc611b869'],40,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:02:40.358,Pass,
,,,,,,,,,,,,,,0.652083,,,,,,,,,,,,,9f29688a-2aa3-4df0-b38e-1c317fec4eb0,126,,,"[20.8, 61.3]",3893827,2,,,,0.5097315,,Right Foot,,,"[36.9, 70.3]",,High Pass,,18.444782,,,,Bích Thùy Nguyễn Thị,401878.0,,,,,,Recovery,1,Regular Play,Thị Vân Dương,401884.0,Right Defensive Midfield,6,Vietnam Women's,16769,['22947836-13b5-4398-96cf-d186bf3fbc51'],42,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:02:42.376,Pass,
,,,,,,,,,,,,,,1.908477,,,,,,,,,,,,,030ffda4-19b5-46a6-9694-c0a0aedc72ae,128,,,"[36.0, 70.3]",3893827,2,,,,-1.0360521,,Head,,,"[43.7, 57.3]",,High Pass,,15.109269,,,,Hải Yến Phạm,401890.0,,,,,,,1,Regular Play,Bích Thùy Nguyễn Thị,401878.0,Right Wing,6,Vietnam Women's,16769,['579e0b74-f813-45c4-9e49-7948ce956158'],43,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:02:43.058,Pass,
